variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,5.257050514221191,51.277961027999936,110.5,176,66,2048,0.0859375,0.0322265625,176,66,51.277961027999936
unpacked,2,5.1835856437683105,0.3533793480000895,86.5,108,22,2048,0.052734375,0.0107421875,284,88,51.631340376000026
unpacked,3,1.3229066133499146,0.21663486899990403,14.0,301,141,2048,0.14697265625,0.06884765625,585,229,51.84797524499993
unpacked,4,3.0651369094848633,0.22006215900000825,40.25,118,30,2048,0.0576171875,0.0146484375,703,259,52.06803740399994
unpacked,5,2.558821439743042,0.2209676390000368,34.25,136,44,2048,0.06640625,0.021484375,839,303,52.289005042999975
unpacked,6,1.6255065202713013,0.22095964899995124,27.875,100,25,2048,0.048828125,0.01220703125,939,328,52.509964691999926
unpacked,7,2.4901862144470215,0.2211006790000738,13.3125,201,93,2048,0.09814453125,0.04541015625,1140,421,52.731065371
unpacked,8,1.4554877281188965,0.22111210799994296,19.0,98,19,2048,0.0478515625,0.00927734375,1238,440,52.95217747899994
unpacked,9,1.9888197183609009,0.22125692999998137,28.25,105,28,2048,0.05126953125,0.013671875,1343,468,53.173434408999924
unpacked,10,0.9213948845863342,0.22093524800004616,9.875,148,49,2048,0.072265625,0.02392578125,1491,517,53.39436965699997
unpacked,11,1.8146952390670776,0.22095250999996097,15.25,195,71,2048,0.09521484375,0.03466796875,1686,588,53.61532216699993
unpacked,12,1.4338860511779785,0.22138237900003332,17.0,118,31,2048,0.0576171875,0.01513671875,1804,619,53.836704545999964
unpacked,13,2.9136524200439453,0.2204865679999557,29.625,120,32,2048,0.05859375,0.015625,1924,651,54.05719111399992
unpacked,14,2.0327842235565186,0.2210329190000948,16.125,143,48,2048,0.06982421875,0.0234375,2067,699,54.278224033000015
unpacked,15,1.368387222290039,0.22109902899990175,19.5,112,32,2048,0.0546875,0.015625,2179,731,54.49932306199992
unpacked,16,1.5557621717453003,0.22164144900000338,10.5625,157,56,2048,0.07666015625,0.02734375,2336,787,54.72096451099992
unpacked,17,0.8196291327476501,0.22099145900006079,9.4375,251,107,2048,0.12255859375,0.05224609375,2587,894,54.94195596999998
unpacked,18,0.8342176079750061,0.22150081899997076,7.75,140,42,2048,0.068359375,0.0205078125,2727,936,55.16345678899995
