variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,4.3122453689575195,41.212839957999904,116.0,284,88,4096,0.0693359375,0.021484375,284,88,41.212839957999904
unpacked,2,2.7882113456726074,0.3241020130000152,29.625,419,171,4096,0.102294921875,0.041748046875,703,259,41.53694197099992
unpacked,3,3.6429367065429688,0.21615411599998424,45.75,236,69,4096,0.0576171875,0.016845703125,939,328,41.7530960869999
unpacked,4,3.0281858444213867,0.21669715500001985,33.25,299,112,4096,0.072998046875,0.02734375,1238,440,41.96979324199992
unpacked,5,1.8660454750061035,0.2145666070000516,33.25,253,77,4096,0.061767578125,0.018798828125,1491,517,42.184359848999975
unpacked,6,2.1475601196289062,0.21517795599993406,26.75,313,102,4096,0.076416015625,0.02490234375,1804,619,42.39953780499991
unpacked,7,2.633007526397705,0.21582677500009595,23.125,263,80,4096,0.064208984375,0.01953125,2067,699,42.615364580000005
unpacked,8,1.903096318244934,0.21636390599996957,20.5,269,88,4096,0.065673828125,0.021484375,2336,787,42.831728485999975
unpacked,9,1.0806477069854736,0.21713990499995361,15.1875,391,149,4096,0.095458984375,0.036376953125,2727,936,43.04886839099993
unpacked,10,2.5083954334259033,0.21678742599999623,20.5,264,88,4096,0.064453125,0.021484375,2991,1024,43.265655816999924
unpacked,11,1.128599762916565,0.2180177249999815,14.0,289,92,4096,0.070556640625,0.0224609375,3280,1116,43.483673541999906
unpacked,12,1.8263051509857178,0.21576120600002469,17.875,236,63,4096,0.0576171875,0.015380859375,3516,1179,43.69943474799993
unpacked,13,2.57637619972229,0.21625501599999097,31.625,211,52,4096,0.051513671875,0.0126953125,3727,1231,43.91568976399992
unpacked,14,1.521514892578125,0.2164551250000386,15.1875,228,62,4096,0.0556640625,0.01513671875,3955,1293,44.13214488899996
unpacked,15,1.5639156103134155,0.21635811600003763,12.5,263,75,4096,0.064208984375,0.018310546875,4218,1368,44.348503005
unpacked,16,1.6373722553253174,0.21683276499993553,17.25,224,58,4096,0.0546875,0.01416015625,4442,1426,44.56533576999993
unpacked,17,1.386152982711792,0.21689455600005658,16.75,235,67,4096,0.057373046875,0.016357421875,4677,1493,44.78223032599999
unpacked,18,2.534586191177368,0.21714248499995392,121.5,203,47,4096,0.049560546875,0.011474609375,4880,1540,44.999372810999944
